workerid,proliferate.condition,correct,cumrt,distractors,internal_node_id,item,order,response,rt,sentence,stimulus,time_elapsed,trial_index,trial_type,type,words,error
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1029, 1233, 928, 871, 825, 1239, 2625, 1432, 1272, 856, 1689, 2024, 840, 2480, 584, 1176, 752, 1584, 2720, 848, 1056]","['x-x-x', 'hurt', 'cool', 'reflect', 'lack', 'bag', 'ones', 'soul', 'laws', 'videos', 'brothers', 'plan', 'drew', 'unpaved.', 'x-x-x', 'saint', 'kid', 'types', 'guys', 'seem', 'info.']",0.0-24.0-0.0,10,"[0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0]",,"[1029, 1233, 928, 871, 825, 1239, 2625, 1432, 1272, 856, 1689, 2024, 840, 2480, 584, 1176, 752, 1584, 2720, 848, 1056]",A man was walking up and down a dark street carrying an iron crowbar. He hoped to break into a shop.,,752531,44,maze,setup,"['A', 'man', 'was', 'walking', 'up', 'and', 'down', 'a', 'dark', 'street', 'carrying', 'an', 'iron', 'crowbar.', 'He', 'hoped', 'to', 'break', 'into', 'a', 'shop.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[562, 1512, 800, 976, 504, 776, 968, 912, 1231, 928, 929, 1064, 815, 721, 1344, 1800, 808, 832, 1376, 696, 1152, 1880, 1016]","['x-x-x', 'obvious', 'hour', 'guess', 'bill', 'ran', 'info', 'apply', 'sea', 'note', 'starts', 'videos', 'sad', 'luck', 'upon', 'thinks', 'worst', 'holy', 'proves', 'hope', 'goes', 'inflict', 'lakes.']",0.0-24.0-0.1,10,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1]",,"[562, 1512, 800, 976, 504, 776, 968, 912, 1231, 928, 929, 1064, 815, 721, 1344, 1800, 808, 832, 1376, 696, 1152, 1880, 1016]",He noticed that there was a shop which had a broken window and a post office which was fitted with a burglar alarm.,,776139,45,maze,1-context,"['He', 'noticed', 'that', 'there', 'was', 'a', 'shop', 'which', 'had', 'a', 'broken', 'window', 'and', 'a', 'post', 'office', 'which', 'was', 'fitted', 'with', 'a', 'burglar', 'alarm.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[562, 728, 936, 744, 544, 712, 608, 681, 1680, 1024, 839, 1521, 928, 560]","['x-x-x', 'seen', 'roman', 'okay', 'send', 'plus', 'sure', 'grow', 'till', 'unease', 'non', 'gender', 'mid', 'hour.']",0.0-24.0-0.2,10,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",,"[562, 728, 936, 744, 544, 712, 608, 681, 1680, 1024, 839, 1521, 928, 560]",The man broke into the shop with the broken window but nobody saw him.,,788211,46,maze,NP,"['The', 'man', 'broke', 'into', 'the', 'shop', 'with', 'the', 'broken', 'window', 'but', 'nobody', 'saw', 'him.']",
943,i,,,,0.0-25.0,,,,,,,789216,47,html-button-response,,,
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1099, 1096, 960, 920, 1168, 1192, 711, 968, 1480, 688, 872, 808, 2096, 640, 552, 968, 631, 833, 1648, 1080, 1032]","['x-x-x', 'democrats', 'loss', 'dollars', 'idea', 'fat', 'rays', 'wild', 'doubt', 'rule', 'rise', 'trends', 'tragically.', 'x-x-x', 'sick', 'ride', 'base', 'inch', 'gets', 'seen', 'expect.']",0.0-26.0-0.0,24,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1]",,"[1099, 1096, 960, 920, 1168, 1192, 711, 968, 1480, 688, 872, 808, 2096, 640, 552, 968, 631, 833, 1648, 1080, 1032]",A secretary was sitting at her desk on which was a manual typewriter. She was told to type up a report.,,810667,48,maze,setup,"['A', 'secretary', 'was', 'sitting', 'at', 'her', 'desk', 'on', 'which', 'was', 'a', 'manual', 'typewriter.', 'She', 'was', 'told', 'to', 'type', 'up', 'a', 'report.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[626, 816, 1271, 825, 928, 1320, 600, 1264, 783, 801, 1232, 1176, 704, 4024, 1032]","['x-x-x', 'boy', 'brooks', 'lie', 'beyond', 'eastern', 'saw', 'persists', 'foot', 'sick', 'expect', 'nations', 'feel', 'seriously', 'quietly.']",0.0-26.0-0.1,24,"[0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]",,"[626, 816, 1271, 825, 928, 1320, 600, 1264, 783, 801, 1232, 1176, 704, 3497, 1032]",She was handed a report covered in diagrams and a report written in different colours.,,828083,49,maze,2-context,"['She', 'was', 'handed', 'a', 'report', 'covered', 'in', 'diagrams', 'and', 'a', 'report', 'written', 'in', 'different', 'colours.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[698, 984, 1072, 784, 824, 1032, 656, 592, 1096, 824, 960, 1272, 1204, 1408]","['x-x-x', 'recommend', 'spicy', 'feet', 'ring', 'happen', 'wear', 'goes', 'worshipped', 'sea', 'east', 'pain', 'may', 'trans.']",0.0-26.0-0.2,24,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",,"[698, 984, 1072, 784, 824, 1032, 656, 592, 1096, 824, 960, 1272, 672, 1408]",The secretary typed up the report with the typewriter and then went to lunch.,,841498,50,maze,VP,"['The', 'secretary', 'typed', 'up', 'the', 'report', 'with', 'the', 'typewriter', 'and', 'then', 'went', 'to', 'lunch.']",
943,i,,,,0.0-27.0,,,,,,,842513,51,html-button-response,,,
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1003, 1104, 1960, 3224, 1032, 2904, 1153, 664, 3104, 656, 880, 680, 1400, 2200, 712, 1264, 744, 1288]","['x-x-x', 'revolts', 'liquids', 'deal', 'cat', 'freemen', 'expenses', 'lose', 'whom.', 'x-x-x', 'feelings', 'bag', 'than', 'says', 'kid', 'imagine', 'mom', 'versa.']",0.0-28.0-0.0,9,"[0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1]",,"[1003, 1104, 1960, 3224, 1032, 2904, 1153, 664, 3104, 656, 880, 680, 1400, 2200, 712, 1264, 744, 1288]",A workman climbed down a manhole carrying a saw. He expected to have to cut through a valve.,,868491,52,maze,setup,"['A', 'workman', 'climbed', 'down', 'a', 'manhole', 'carrying', 'a', 'saw.', 'He', 'expected', 'to', 'have', 'to', 'cut', 'through', 'a', 'valve.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[650, 1264, 2328, 2560, 944, 704, 1048, 752, 632, 648, 808, 520, 976, 824, 592, 672, 1320, 896, 992, 616, 1248, 1624, 1023]","['x-x-x', 'wait', 'aspired', 'sure', 'truth', 'lot', 'acids', 'sorry', 'hill', 'page', 'jobs', 'lake', 'cubs', 'list', 'hour', 'god', 'laws', 'ethnic', 'goals', 'male', 'vote', 'rallies', 'sell.']",0.0-28.0-0.1,9,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0]",,"[650, 1264, 2328, 2560, 944, 704, 1048, 752, 632, 648, 808, 520, 976, 824, 592, 672, 1320, 896, 992, 616, 1248, 1624, 1023]",Down the manhole he found a valve which had a lot of rust on it and a valve which had been leaking gas.,,892136,53,maze,2-context,"['Down', 'the', 'manhole', 'he', 'found', 'a', 'valve', 'which', 'had', 'a', 'lot', 'of', 'rust', 'on', 'it', 'and', 'a', 'valve', 'which', 'had', 'been', 'leaking', 'gas.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1]","[637, 2120, 1640, 2135, 2649, 904, 1176, 776, 1632, 3804, 937, 1881, 1488, 1312]","['x-x-x', 'denoted', 'sad', 'imagine', 'okay', 'forth', 'poor', 'says', 'pays', 'senate', 'studios', 'buy', 'guys', 'him.']",0.0-28.0-0.2,9,"[1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1]",,"[637, 2120, 1640, 2135, 2649, 904, 1176, 776, 1120, 3257, 937, 912, 1488, 1312]",The workman cut through the valve with the rust before fitting a new one.,,915259,54,maze,NP,"['The', 'workman', 'cut', 'through', 'the', 'valve', 'with', 'the', 'rust', 'before', 'fitting', 'a', 'new', 'one.']",
943,i,,,,0.0-29.0,,,,,,,916264,55,html-button-response,,,
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[52413, 1152, 800, 832, 720, 512, 968, 863, 697, 2884, 848, 1200, 664, 704, 800, 584, 824, 576, 1160]","['x-x-x', 'reactions', 'wind', 'billion', 'ice', 'went', 'causes', 'require', 'came', 'led', 'them', 'grandchild.', 'x-x-x', 'body', 'coast', 'heat', 'brain', 'foot', 'aware.']",0.0-30.0-0.0,31,"[0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0]",,"[52413, 1152, 800, 832, 720, 512, 968, 863, 697, 1536, 848, 1200, 664, 704, 800, 584, 824, 576, 1160]",A detective was sitting at a window holding a set of binoculars. He’d been asked to watch a woman.,,985475,56,maze,setup,"['A', 'detective', 'was', 'sitting', 'at', 'a', 'window', 'holding', 'a', 'set', 'of', 'binoculars.', 'He’d', 'been', 'asked', 'to', 'watch', 'a', 'woman.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[570, 840, 1128, 656, 904, 1416, 968, 3833, 888, 743, 1177, 776, 1096, 1080, 968, 464, 1352, 872, 520, 1095]","['x-x-x', 'kept', 'gave', 'slow', 'true', 'million', 'park', 'march', 'bus', 'cell', 'apart', 'factors', 'site', 'insiders', 'wind', 'cost', 'costs', 'airport', 'year', 'honours.']",0.0-30.0-0.1,31,"[1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0]",,"[570, 840, 1128, 656, 904, 1416, 968, 2880, 888, 743, 1177, 776, 1096, 1080, 968, 464, 1352, 872, 520, 1095]",In the room he was looking into there was a woman holding a revolver and a woman holding a grenade.,,1006838,57,maze,2-context,"['In', 'the', 'room', 'he', 'was', 'looking', 'into', 'there', 'was', 'a', 'woman', 'holding', 'a', 'revolver', 'and', 'a', 'woman', 'holding', 'a', 'grenade.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[687, 832, 1456, 703, 737, 744, 816, 904, 576, 760, 1656, 856, 1552, 584]","['x-x-x', 'preparing', 'poverty', 'heat', 'meant', 'wood', 'year', 'reelection', 'poor', 'firm', 'size', 'cost', 'wants', 'land.']",0.0-30.0-0.2,31,"[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0]",,"[687, 832, 1456, 703, 737, 744, 816, 904, 576, 760, 1656, 856, 1552, 584]",The detective watched the woman with the revolver and then made a phone call.,,1019707,58,maze,NP,"['The', 'detective', 'watched', 'the', 'woman', 'with', 'the', 'revolver', 'and', 'then', 'made', 'a', 'phone', 'call.']",
943,i,,,,0.0-31.0,,,,,,,1020711,59,html-button-response,,,
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1184, 967, 1081, 1072, 1232, 872, 1496, 1424, 1344, 760, 1344, 695, 808, 1241, 936, 792, 856, 992, 848, 1392]","['x-x-x', 'outcomes', 'pray', 'awesome', 'rose', 'rise', 'require', 'theirs', 'governor', 'need', 'irony.', 'x-x-x', 'thing', 'wall', 'boy', 'weird', 'idea', 'exploits', 'boys', 'website.']",0.0-32.0-0.0,26,"[0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0]",,"[1184, 967, 1081, 1072, 1232, 872, 1496, 1424, 1344, 760, 1344, 695, 808, 1241, 936, 792, 856, 992, 848, 1392]",A cleaning lady started on her morning rounds carrying a brush. She would have to clean a corridor that morning.,,1042054,60,maze,setup,"['A', 'cleaning', 'lady', 'started', 'on', 'her', 'morning', 'rounds', 'carrying', 'a', 'brush.', 'She', 'would', 'have', 'to', 'clean', 'a', 'corridor', 'that', 'morning.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[578, 688, 1488, 768, 512, 479, 897, 703, 592, 912, 648, 1312, 1272, 840, 824, 576, 1192, 1272, 616, 839, 465, 936, 703, 1209, 1040]","['x-x-x', 'able', 'somebody', 'queen', 'skin', 'us', 'stitches', 'lives', 'cat', 'kiss', 'case', 'galaxy', 'basis', 'try', 'note', 'win', 'educate', 'trump', 'boy', 'hero', 'true', 'universe', 'son', 'won', 'loves.']",0.0-32.0-0.1,26,"[1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0]",,"[578, 688, 1488, 768, 512, 479, 897, 703, 592, 912, 648, 1312, 1272, 840, 824, 576, 1192, 1272, 616, 839, 465, 936, 703, 1209, 1040]",In the building there was a corridor which had lots of plants along it and a lounge which had lots of pictures on the walls.,,1063422,61,maze,1-context,"['In', 'the', 'building', 'there', 'was', 'a', 'corridor', 'which', 'had', 'lots', 'of', 'plants', 'along', 'it', 'and', 'a', 'lounge', 'which', 'had', 'lots', 'of', 'pictures', 'on', 'the', 'walls.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[650, 1360, 600, 952, 584, 591, 689, 727, 753, 552, 616, 1320, 608, 2136]","['x-x-x', 'moreover', 'pray', 'trustee', 'call', 'prompted', 'join', 'came', 'galaxy', 'camp', 'plan', 'euro', 'age', 'proposing.']",0.0-32.0-0.2,26,"[1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",,"[650, 1360, 600, 952, 584, 591, 689, 727, 753, 552, 616, 1320, 608, 2136]",The cleaning lady cleaned the corridor with the brush and then lit a cigarette.,,1075566,62,maze,VP,"['The', 'cleaning', 'lady', 'cleaned', 'the', 'corridor', 'with', 'the', 'brush', 'and', 'then', 'lit', 'a', 'cigarette.']",
943,i,,,,0.0-33.0,,,,,,,1076570,63,html-button-response,,,
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1036, 1544, 872, 640, 592, 815, 969, 1175, 561, 2104, 1552, 624, 856, 1096, 1272, 728, 672]","['x-x-x', 'pots', 'gold', 'took', 'thus', 'method', 'tons', 'teachers', 'rate', 'reap', 'earn.', 'x-x-x', 'door', 'foot', 'echinoderms', 'cup', 'sits.']",0.0-34.0-0.0,19,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0]",,"[1036, 1544, 872, 640, 592, 815, 969, 1175, 561, 2104, 1552, 624, 856, 1096, 1272, 728, 672]",A vet went into an animal cage carrying a dart gun. He had to tranquilise a lion.,,1093691,64,maze,setup,"['A', 'vet', 'went', 'into', 'an', 'animal', 'cage', 'carrying', 'a', 'dart', 'gun.', 'He', 'had', 'to', 'tranquilise', 'a', 'lion.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[666, 656, 808, 864, 472, 600, 704, 712, 624, 744, 1184, 1496, 904, 592, 1016, 480, 712, 1433, 808, 1400, 2928, 985]","['x-x-x', 'girl', 'warn', 'guess', 'fan', 'die', 'aids', 'same', 'cash', 'job', 'gets', 'alma', 'holy', 'tax', 'sans', 'poor', 'income', 'rich', 'list', 'plat', 'drug', 'met.']",0.0-34.0-0.1,19,"[1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0]",,"[666, 656, 808, 864, 472, 600, 704, 712, 624, 744, 1184, 1496, 904, 592, 1016, 480, 712, 1433, 808, 1400, 2928, 985]",Inside the cage there was a lion that had a big mane and a lion that didn't have any mane at all.,,1114483,65,maze,2-context,"['Inside', 'the', 'cage', 'there', 'was', 'a', 'lion', 'that', 'had', 'a', 'big', 'mane', 'and', 'a', 'lion', 'that', ""didn't"", 'have', 'any', 'mane', 'at', 'all.']",
943,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[554, 792, 992, 888, 480, 688, 400, 744, 727, 680, 769, 831, 1553]","['x-x-x', 'slid', 'minesweeping', 'loss', 'ours', 'same', 'add', 'quo', 'hoc', 'year', 'term', 'premiums', 'gone.']",0.0-34.0-0.2,19,"[1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1]",,"[554, 792, 992, 888, 480, 688, 400, 744, 727, 680, 769, 831, 1553]",The vet tranquilised the lion with the dart gun and then examined it.,,1124587,66,maze,VP,"['The', 'vet', 'tranquilised', 'the', 'lion', 'with', 'the', 'dart', 'gun', 'and', 'then', 'examined', 'it.']",
943,i,,,,0.0-35.0,,,,,,,1125595,67,html-button-response,,,
943,i,,,,0.0-36.0,,,"{'other': 'None', 'errors': 'None', 'length': 'It was ok.', 'strange': 'Nothing.', 'understand': 'They were very clear. ', 'what-about': 'About the ability to recognize and structure phrases with random words.'}",85766,,,1211367,68,survey-text,,,
943,i,,,,0.0-37.0,,,0,2693,,<h2>Many thanks for participating!</h2><p>We are interested in how people integrate the words they read into the context of the sentence so far.<h1>Press continue to be redirected to Prolific. </h1>,1214061,69,html-button-response,,,
944,i,,,,0.0-0.0,,,0,3015,," <center><img width=""300px"" src=""assets/stanford.png"" /></center><div id=""legal""></br>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at  <a href=""mailto://languagecoglab@gmail.com.""> languagecoglab@gmail.com</a>.You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. </div></br>",3025,0,html-button-response,,,
944,i,,,,0.0-1.0,,,0,44193,,"<h3>Please read these instructions carefully!</h3> </br><p>For this experiment, please place your <b>left index finger on the 'e' key</b> and your <b>right index finger on the 'i' key</b>.</p><p> You will read sentences word by word. However, you will have to guess which word comes next. On each screen you will see two options: one will be the next word in the sentence, and one will not. </p><p><b>Select the word that continues the sentence by pressing 'e' (left-hand) for the word on the left or pressing 'i' (right-hand) for the word on the right.</b></p><p>Select the best word as quickly as you can, but without making too many errors. </p><div><p>Click ""Continue"" to try this on a practice sentence.</p></div>",47220,1,html-button-response,,,
944,i,"[1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[9565, 11888, 4704, 2586, 5724, 2274, 1477, 1868, 1709, 1494, 2305, 1081, 1831, 923]","['x-x-x', 'whom', 'knew', 'appeared', 'emotions', 'know', 'dad', 'lake', 'edition', 'jack', 'fans', 'fund', 'grow', 'died.']",0.0-2.0,,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]",,"[9565, 4777, 4704, 2586, 1057, 2274, 1477, 1868, 1709, 1494, 2305, 1081, 1831, 923]",,,96692,2,maze,,"['This', 'is', 'a', 'practice', 'sentence', 'that', 'you', 'are', 'reading', 'one', 'word', 'at', 'a', 'time.']",
944,i,,,,0.0-3.0,,,0,10610,,"<h3>Please read these instructions carefully!</h3> </br><p>Great job! Now you are ready for the main experiment.</p><p> You will now read 16 short stories in the same word-by-word way.</p><div><p>Click ""Continue"" to start the experiment.</p>",107303,3,html-button-response,,,
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1316, 1948, 1643, 1191, 1808, 1105, 2083, 1459, 962, 1093, 789, 1041, 1535, 1869, 1659, 1088, 946, 837, 1844, 830, 1401]","['x-x-x', 'defections', 'fear', 'percent', 'buy', 'guy', 'yards', 'teams', 'hurt', 'deny', 'ways', 'inspires.', 'x-x-x', 'lot', 'card', 'lady', 'born', 'tomorrow', 'ask', 'died', 'relates.']",0.0-4.0-0.0,14,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]",,"[1316, 1948, 1643, 1191, 1808, 1105, 2083, 1459, 962, 1093, 789, 1041, 1535, 1869, 1659, 1088, 946, 837, 1844, 830, 1401]",A dressmaker was working on a dress using a pair of scissors. She had to cut some material for the pockets.,,135766,4,maze,setup,"['A', 'dressmaker', 'was', 'working', 'on', 'a', 'dress', 'using', 'a', 'pair', 'of', 'scissors.', 'She', 'had', 'to', 'cut', 'some', 'material', 'for', 'the', 'pockets.']",
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1346, 2284, 732, 783, 684, 1327, 1096, 944, 757, 805, 772, 764, 741, 859, 803, 713, 744, 932, 648, 2686]","['x-x-x', 'fact', 'lake', 'shall', 'cold', 'universe', 'users', 'cash', 'spot', 'embassy', 'boys', 'want', 'jobs', 'rule', 'taxes', 'kids', 'outcome', 'rates', 'buy', 'quest.']",0.0-4.0-0.1,14,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1]",,"[1346, 2284, 732, 783, 684, 1327, 1096, 944, 757, 805, 772, 764, 741, 859, 803, 713, 744, 932, 648, 2686]",She had a piece of material which had a pattern on it and a piece of material which was plain.,,156201,5,maze,2-context,"['She', 'had', 'a', 'piece', 'of', 'material', 'which', 'had', 'a', 'pattern', 'on', 'it', 'and', 'a', 'piece', 'of', 'material', 'which', 'was', 'plain.']",
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[964, 837, 2244, 789, 851, 1022, 962, 733, 718, 795, 931, 1056, 1702, 1674]","['x-x-x', 'locomotion', 'cool', 'ask', 'enjoying', 'sure', 'bet', 'educate', 'town', 'born', 'boys', 'date', 'plus', 'robin.']",0.0-4.0-0.2,14,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0]",,"[964, 837, 2244, 789, 851, 1022, 962, 733, 718, 795, 931, 1056, 1702, 1674]",The dressmaker cut the material with the scissors and then went to have lunch.,,171588,6,maze,VP,"['The', 'dressmaker', 'cut', 'the', 'material', 'with', 'the', 'scissors', 'and', 'then', 'went', 'to', 'have', 'lunch.']",
944,i,,,,0.0-5.0,,,,,,,172591,7,html-button-response,,,
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[2705, 1403, 680, 917, 772, 944, 1269, 1117, 1217, 632, 1368, 694, 1218, 792, 862, 1072, 730, 1336, 1444, 1699]","['x-x-x', 'outcomes', 'pray', 'awesome', 'rose', 'rise', 'require', 'theirs', 'governor', 'need', 'irony.', 'x-x-x', 'thing', 'wall', 'boy', 'weird', 'idea', 'exploits', 'boys', 'website.']",0.0-6.0-0.0,26,"[1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",,"[2705, 1403, 680, 917, 772, 944, 1269, 1117, 1217, 632, 1368, 694, 1218, 792, 862, 1072, 730, 1336, 1444, 1699]",A cleaning lady started on her morning rounds carrying a brush. She would have to clean a corridor that morning.,,195477,8,maze,setup,"['A', 'cleaning', 'lady', 'started', 'on', 'her', 'morning', 'rounds', 'carrying', 'a', 'brush.', 'She', 'would', 'have', 'to', 'clean', 'a', 'corridor', 'that', 'morning.']",
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1190, 767, 2580, 1251, 796, 691, 1321, 1736, 1162, 1013, 766, 2650, 1990, 1299, 1186, 858, 1507, 997, 1291, 833, 617, 1045, 941, 717, 1165]","['x-x-x', 'able', 'somebody', 'queen', 'skin', 'us', 'stitches', 'lives', 'cat', 'kiss', 'case', 'galaxy', 'basis', 'try', 'note', 'win', 'educate', 'trump', 'boy', 'hero', 'true', 'universe', 'son', 'won', 'loves.']",0.0-6.0-0.1,26,"[0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1]",,"[1190, 767, 2580, 1251, 796, 691, 1321, 1736, 1162, 1013, 766, 2650, 1990, 1299, 1186, 858, 1507, 997, 1291, 833, 617, 1045, 941, 717, 1165]",In the building there was a corridor which had lots of plants along it and a corridor which had lots of pictures on the walls.,,225858,9,maze,2-context,"['In', 'the', 'building', 'there', 'was', 'a', 'corridor', 'which', 'had', 'lots', 'of', 'plants', 'along', 'it', 'and', 'a', 'corridor', 'which', 'had', 'lots', 'of', 'pictures', 'on', 'the', 'walls.']",
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[806, 1136, 759, 1063, 649, 1454, 669, 770, 1130, 694, 862, 1053, 570, 1700]","['x-x-x', 'moreover', 'pray', 'trustee', 'call', 'prompted', 'join', 'came', 'galaxy', 'camp', 'plan', 'euro', 'age', 'proposing.']",0.0-6.0-0.2,26,"[1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0]",,"[806, 1136, 759, 1063, 649, 1454, 669, 770, 1130, 694, 862, 1053, 570, 1700]",The cleaning lady cleaned the corridor with the plants and then lit a cigarette.,,239181,10,maze,NP,"['The', 'cleaning', 'lady', 'cleaned', 'the', 'corridor', 'with', 'the', 'plants', 'and', 'then', 'lit', 'a', 'cigarette.']",
944,i,,,,0.0-7.0,,,,,,,240184,11,html-button-response,,,
944,i,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1528, 1666, 2387, 842, 682, 584, 696, 1150, 769, 1772, 871, 1250, 1820, 824, 928, 1003, 1166, 1048, 1821]","['x-x-x', 'habitats', 'finals', 'god', 'cent', 'soul', 'sir', 'churches', 'yeah', 'expand', 'rarity.', 'x-x-x', 'amazing', 'mess', 'sale', 'app', 'senate', 'pre', 'dams.']",0.0-8.0-0.0,2,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1]",,"[1528, 1666, 2387, 842, 682, 584, 696, 1150, 769, 1772, 871, 1250, 1820, 824, 928, 1003, 1166, 1048, 1821]",A mechanic walked up to a car carrying a monkey wrench. He thought he’d have to change a tyre.,,263015,12,maze,setup,"['A', 'mechanic', 'walked', 'up', 'to', 'a', 'car', 'carrying', 'a', 'monkey', 'wrench.', 'He', 'thought', 'he’d', 'have', 'to', 'change', 'a', 'tyre.']",
